rule_id	outcome_status	recommended_reviewer_decision	assembly_accession	biosample	organism	current_field	current_value	destination_field	destination_value	existing_destination_value	event_evidence	event_detail	raw_evidence_json	Environment_Medium_SD	Environment_Broad_Scale_SD	Environment_Local_Scale_SD	Sampling_Context_SD	Host_Context_SD	Host_Health_State_SD	Host_Study_Group_SD	Semantic_Axis_Provenance
SC1-HHS-HEALTHY-CONTROL-HEALTH	applied	apply-now candidate	GCA_003058625.1	SAMN08381299	Helicobacter pylori	Host_Health_State_SD	healthy/control	Host_Health_State_SD	healthy	healthy/control	condition=always		"{""BioSample Host"":""Homo sapiens"",""BioSample Host Disease"":""Control"",""BioSample Isolation Source"":""stomach"",""Host"":""Homo sapiens"",""Host Disease"":""Control"",""Host_Cleaned"":""homo sapiens"",""Host_Original"":""Homo sapiens"",""Isolation Source"":""stomach""}"						healthy/control		"{""_cleared_strict_fields"":[{""cleared_companion_fields"":[{""field"":""Host_Disease_SD_Detail"",""is_primary"":""false"",""previous_value"":""healthy/no disease reported""},{""field"":""Host_Disease_SD_Method"",""is_primary"":""false"",""previous_value"":""dictionary""}],""cleared_field"":""Host_Disease_SD"",""destination_outcomes"":[{""condition"":""blank_or_same"",""detail"":""existing nonblank destination preserved per merge policy; existing=healthy/control; proposed=healthy"",""evidence"":""merge_policy=set_when_blank_or_same"",""field"":""Host_Health_State_SD"",""rule_id"":""PH2A-HD-HEALTHY-NO-DISEASE"",""status"":""existing_different"",""value"":""healthy""}],""destination_status"":""removal_only"",""method"":""semantic_phase2a_canonical_apply"",""previous_value"":""healthy/no disease reported"",""reason"":""healthy/no disease reported is health state not disease"",""removal_confidence"":""high"",""rule_id"":""PH2A-HD-HEALTHY-NO-DISEASE"",""ruleset_version"":""semantic_phase2a_confirmed_rules_v2"",""source_audit_commit"":""fea41b9430bcf245ce7052b503135316a1a255a2"",""source_raw_field"":"""",""source_raw_value"":""""}]}"
SC1-HHS-HEALTHY-CONTROL-STUDY	applied	apply-now candidate	GCA_003058625.1	SAMN08381299	Helicobacter pylori	Host_Health_State_SD	healthy/control	Host_Study_Group_SD	control		condition=always		"{""BioSample Host"":""Homo sapiens"",""BioSample Host Disease"":""Control"",""BioSample Isolation Source"":""stomach"",""Host"":""Homo sapiens"",""Host Disease"":""Control"",""Host_Cleaned"":""homo sapiens"",""Host_Original"":""Homo sapiens"",""Isolation Source"":""stomach""}"						healthy/control		"{""_cleared_strict_fields"":[{""cleared_companion_fields"":[{""field"":""Host_Disease_SD_Detail"",""is_primary"":""false"",""previous_value"":""healthy/no disease reported""},{""field"":""Host_Disease_SD_Method"",""is_primary"":""false"",""previous_value"":""dictionary""}],""cleared_field"":""Host_Disease_SD"",""destination_outcomes"":[{""condition"":""blank_or_same"",""detail"":""existing nonblank destination preserved per merge policy; existing=healthy/control; proposed=healthy"",""evidence"":""merge_policy=set_when_blank_or_same"",""field"":""Host_Health_State_SD"",""rule_id"":""PH2A-HD-HEALTHY-NO-DISEASE"",""status"":""existing_different"",""value"":""healthy""}],""destination_status"":""removal_only"",""method"":""semantic_phase2a_canonical_apply"",""previous_value"":""healthy/no disease reported"",""reason"":""healthy/no disease reported is health state not disease"",""removal_confidence"":""high"",""rule_id"":""PH2A-HD-HEALTHY-NO-DISEASE"",""ruleset_version"":""semantic_phase2a_confirmed_rules_v2"",""source_audit_commit"":""fea41b9430bcf245ce7052b503135316a1a255a2"",""source_raw_field"":"""",""source_raw_value"":""""}]}"
SC1-HHS-HEALTHY-CONTROL-HEALTH	applied	apply-now candidate	GCA_003058635.1	SAMN08381301	Helicobacter pylori	Host_Health_State_SD	healthy/control	Host_Health_State_SD	healthy	healthy/control	condition=always		"{""BioSample Host"":""Homo sapiens"",""BioSample Host Disease"":""Control"",""BioSample Isolation Source"":""stomach"",""Host"":""Homo sapiens"",""Host Disease"":""Control"",""Host_Cleaned"":""homo sapiens"",""Host_Original"":""Homo sapiens"",""Isolation Source"":""stomach""}"						healthy/control		"{""_cleared_strict_fields"":[{""cleared_companion_fields"":[{""field"":""Host_Disease_SD_Detail"",""is_primary"":""false"",""previous_value"":""healthy/no disease reported""},{""field"":""Host_Disease_SD_Method"",""is_primary"":""false"",""previous_value"":""dictionary""}],""cleared_field"":""Host_Disease_SD"",""destination_outcomes"":[{""condition"":""blank_or_same"",""detail"":""existing nonblank destination preserved per merge policy; existing=healthy/control; proposed=healthy"",""evidence"":""merge_policy=set_when_blank_or_same"",""field"":""Host_Health_State_SD"",""rule_id"":""PH2A-HD-HEALTHY-NO-DISEASE"",""status"":""existing_different"",""value"":""healthy""}],""destination_status"":""removal_only"",""method"":""semantic_phase2a_canonical_apply"",""previous_value"":""healthy/no disease reported"",""reason"":""healthy/no disease reported is health state not disease"",""removal_confidence"":""high"",""rule_id"":""PH2A-HD-HEALTHY-NO-DISEASE"",""ruleset_version"":""semantic_phase2a_confirmed_rules_v2"",""source_audit_commit"":""fea41b9430bcf245ce7052b503135316a1a255a2"",""source_raw_field"":"""",""source_raw_value"":""""}]}"
SC1-HHS-HEALTHY-CONTROL-STUDY	applied	apply-now candidate	GCA_003058635.1	SAMN08381301	Helicobacter pylori	Host_Health_State_SD	healthy/control	Host_Study_Group_SD	control		condition=always		"{""BioSample Host"":""Homo sapiens"",""BioSample Host Disease"":""Control"",""BioSample Isolation Source"":""stomach"",""Host"":""Homo sapiens"",""Host Disease"":""Control"",""Host_Cleaned"":""homo sapiens"",""Host_Original"":""Homo sapiens"",""Isolation Source"":""stomach""}"						healthy/control		"{""_cleared_strict_fields"":[{""cleared_companion_fields"":[{""field"":""Host_Disease_SD_Detail"",""is_primary"":""false"",""previous_value"":""healthy/no disease reported""},{""field"":""Host_Disease_SD_Method"",""is_primary"":""false"",""previous_value"":""dictionary""}],""cleared_field"":""Host_Disease_SD"",""destination_outcomes"":[{""condition"":""blank_or_same"",""detail"":""existing nonblank destination preserved per merge policy; existing=healthy/control; proposed=healthy"",""evidence"":""merge_policy=set_when_blank_or_same"",""field"":""Host_Health_State_SD"",""rule_id"":""PH2A-HD-HEALTHY-NO-DISEASE"",""status"":""existing_different"",""value"":""healthy""}],""destination_status"":""removal_only"",""method"":""semantic_phase2a_canonical_apply"",""previous_value"":""healthy/no disease reported"",""reason"":""healthy/no disease reported is health state not disease"",""removal_confidence"":""high"",""rule_id"":""PH2A-HD-HEALTHY-NO-DISEASE"",""ruleset_version"":""semantic_phase2a_confirmed_rules_v2"",""source_audit_commit"":""fea41b9430bcf245ce7052b503135316a1a255a2"",""source_raw_field"":"""",""source_raw_value"":""""}]}"
SC1-HHS-HEALTHY-CONTROL-HEALTH	applied	apply-now candidate	GCA_003058655.1	SAMN08381297	Helicobacter pylori	Host_Health_State_SD	healthy/control	Host_Health_State_SD	healthy	healthy/control	condition=always		"{""BioSample Host"":""Homo sapiens"",""BioSample Host Disease"":""Control"",""BioSample Isolation Source"":""stomach"",""Host"":""Homo sapiens"",""Host Disease"":""Control"",""Host_Cleaned"":""homo sapiens"",""Host_Original"":""Homo sapiens"",""Isolation Source"":""stomach""}"						healthy/control		"{""_cleared_strict_fields"":[{""cleared_companion_fields"":[{""field"":""Host_Disease_SD_Detail"",""is_primary"":""false"",""previous_value"":""healthy/no disease reported""},{""field"":""Host_Disease_SD_Method"",""is_primary"":""false"",""previous_value"":""dictionary""}],""cleared_field"":""Host_Disease_SD"",""destination_outcomes"":[{""condition"":""blank_or_same"",""detail"":""existing nonblank destination preserved per merge policy; existing=healthy/control; proposed=healthy"",""evidence"":""merge_policy=set_when_blank_or_same"",""field"":""Host_Health_State_SD"",""rule_id"":""PH2A-HD-HEALTHY-NO-DISEASE"",""status"":""existing_different"",""value"":""healthy""}],""destination_status"":""removal_only"",""method"":""semantic_phase2a_canonical_apply"",""previous_value"":""healthy/no disease reported"",""reason"":""healthy/no disease reported is health state not disease"",""removal_confidence"":""high"",""rule_id"":""PH2A-HD-HEALTHY-NO-DISEASE"",""ruleset_version"":""semantic_phase2a_confirmed_rules_v2"",""source_audit_commit"":""fea41b9430bcf245ce7052b503135316a1a255a2"",""source_raw_field"":"""",""source_raw_value"":""""}]}"
SC1-HHS-HEALTHY-CONTROL-STUDY	applied	apply-now candidate	GCA_003058655.1	SAMN08381297	Helicobacter pylori	Host_Health_State_SD	healthy/control	Host_Study_Group_SD	control		condition=always		"{""BioSample Host"":""Homo sapiens"",""BioSample Host Disease"":""Control"",""BioSample Isolation Source"":""stomach"",""Host"":""Homo sapiens"",""Host Disease"":""Control"",""Host_Cleaned"":""homo sapiens"",""Host_Original"":""Homo sapiens"",""Isolation Source"":""stomach""}"						healthy/control		"{""_cleared_strict_fields"":[{""cleared_companion_fields"":[{""field"":""Host_Disease_SD_Detail"",""is_primary"":""false"",""previous_value"":""healthy/no disease reported""},{""field"":""Host_Disease_SD_Method"",""is_primary"":""false"",""previous_value"":""dictionary""}],""cleared_field"":""Host_Disease_SD"",""destination_outcomes"":[{""condition"":""blank_or_same"",""detail"":""existing nonblank destination preserved per merge policy; existing=healthy/control; proposed=healthy"",""evidence"":""merge_policy=set_when_blank_or_same"",""field"":""Host_Health_State_SD"",""rule_id"":""PH2A-HD-HEALTHY-NO-DISEASE"",""status"":""existing_different"",""value"":""healthy""}],""destination_status"":""removal_only"",""method"":""semantic_phase2a_canonical_apply"",""previous_value"":""healthy/no disease reported"",""reason"":""healthy/no disease reported is health state not disease"",""removal_confidence"":""high"",""rule_id"":""PH2A-HD-HEALTHY-NO-DISEASE"",""ruleset_version"":""semantic_phase2a_confirmed_rules_v2"",""source_audit_commit"":""fea41b9430bcf245ce7052b503135316a1a255a2"",""source_raw_field"":"""",""source_raw_value"":""""}]}"
SC1-HHS-HEALTHY-CONTROL-HEALTH	applied	apply-now candidate	GCA_003058685.1	SAMN08381295	Helicobacter pylori	Host_Health_State_SD	healthy/control	Host_Health_State_SD	healthy	healthy/control	condition=always		"{""BioSample Host"":""Homo sapiens"",""BioSample Host Disease"":""Control"",""BioSample Isolation Source"":""stomach"",""Host"":""Homo sapiens"",""Host Disease"":""Control"",""Host_Cleaned"":""homo sapiens"",""Host_Original"":""Homo sapiens"",""Isolation Source"":""stomach""}"						healthy/control		"{""_cleared_strict_fields"":[{""cleared_companion_fields"":[{""field"":""Host_Disease_SD_Detail"",""is_primary"":""false"",""previous_value"":""healthy/no disease reported""},{""field"":""Host_Disease_SD_Method"",""is_primary"":""false"",""previous_value"":""dictionary""}],""cleared_field"":""Host_Disease_SD"",""destination_outcomes"":[{""condition"":""blank_or_same"",""detail"":""existing nonblank destination preserved per merge policy; existing=healthy/control; proposed=healthy"",""evidence"":""merge_policy=set_when_blank_or_same"",""field"":""Host_Health_State_SD"",""rule_id"":""PH2A-HD-HEALTHY-NO-DISEASE"",""status"":""existing_different"",""value"":""healthy""}],""destination_status"":""removal_only"",""method"":""semantic_phase2a_canonical_apply"",""previous_value"":""healthy/no disease reported"",""reason"":""healthy/no disease reported is health state not disease"",""removal_confidence"":""high"",""rule_id"":""PH2A-HD-HEALTHY-NO-DISEASE"",""ruleset_version"":""semantic_phase2a_confirmed_rules_v2"",""source_audit_commit"":""fea41b9430bcf245ce7052b503135316a1a255a2"",""source_raw_field"":"""",""source_raw_value"":""""}]}"
SC1-HHS-HEALTHY-CONTROL-STUDY	applied	apply-now candidate	GCA_003058685.1	SAMN08381295	Helicobacter pylori	Host_Health_State_SD	healthy/control	Host_Study_Group_SD	control		condition=always		"{""BioSample Host"":""Homo sapiens"",""BioSample Host Disease"":""Control"",""BioSample Isolation Source"":""stomach"",""Host"":""Homo sapiens"",""Host Disease"":""Control"",""Host_Cleaned"":""homo sapiens"",""Host_Original"":""Homo sapiens"",""Isolation Source"":""stomach""}"						healthy/control		"{""_cleared_strict_fields"":[{""cleared_companion_fields"":[{""field"":""Host_Disease_SD_Detail"",""is_primary"":""false"",""previous_value"":""healthy/no disease reported""},{""field"":""Host_Disease_SD_Method"",""is_primary"":""false"",""previous_value"":""dictionary""}],""cleared_field"":""Host_Disease_SD"",""destination_outcomes"":[{""condition"":""blank_or_same"",""detail"":""existing nonblank destination preserved per merge policy; existing=healthy/control; proposed=healthy"",""evidence"":""merge_policy=set_when_blank_or_same"",""field"":""Host_Health_State_SD"",""rule_id"":""PH2A-HD-HEALTHY-NO-DISEASE"",""status"":""existing_different"",""value"":""healthy""}],""destination_status"":""removal_only"",""method"":""semantic_phase2a_canonical_apply"",""previous_value"":""healthy/no disease reported"",""reason"":""healthy/no disease reported is health state not disease"",""removal_confidence"":""high"",""rule_id"":""PH2A-HD-HEALTHY-NO-DISEASE"",""ruleset_version"":""semantic_phase2a_confirmed_rules_v2"",""source_audit_commit"":""fea41b9430bcf245ce7052b503135316a1a255a2"",""source_raw_field"":"""",""source_raw_value"":""""}]}"
SC1-HHS-HEALTHY-CONTROL-HEALTH	applied	apply-now candidate	GCA_003058715.1	SAMN08381294	Helicobacter pylori	Host_Health_State_SD	healthy/control	Host_Health_State_SD	healthy	healthy/control	condition=always		"{""BioSample Host"":""Homo sapiens"",""BioSample Host Disease"":""Control"",""BioSample Isolation Source"":""stomach"",""Host"":""Homo sapiens"",""Host Disease"":""Control"",""Host_Cleaned"":""homo sapiens"",""Host_Original"":""Homo sapiens"",""Isolation Source"":""stomach""}"						healthy/control		"{""_cleared_strict_fields"":[{""cleared_companion_fields"":[{""field"":""Host_Disease_SD_Detail"",""is_primary"":""false"",""previous_value"":""healthy/no disease reported""},{""field"":""Host_Disease_SD_Method"",""is_primary"":""false"",""previous_value"":""dictionary""}],""cleared_field"":""Host_Disease_SD"",""destination_outcomes"":[{""condition"":""blank_or_same"",""detail"":""existing nonblank destination preserved per merge policy; existing=healthy/control; proposed=healthy"",""evidence"":""merge_policy=set_when_blank_or_same"",""field"":""Host_Health_State_SD"",""rule_id"":""PH2A-HD-HEALTHY-NO-DISEASE"",""status"":""existing_different"",""value"":""healthy""}],""destination_status"":""removal_only"",""method"":""semantic_phase2a_canonical_apply"",""previous_value"":""healthy/no disease reported"",""reason"":""healthy/no disease reported is health state not disease"",""removal_confidence"":""high"",""rule_id"":""PH2A-HD-HEALTHY-NO-DISEASE"",""ruleset_version"":""semantic_phase2a_confirmed_rules_v2"",""source_audit_commit"":""fea41b9430bcf245ce7052b503135316a1a255a2"",""source_raw_field"":"""",""source_raw_value"":""""}]}"
SC1-HHS-HEALTHY-CONTROL-STUDY	applied	apply-now candidate	GCA_003058715.1	SAMN08381294	Helicobacter pylori	Host_Health_State_SD	healthy/control	Host_Study_Group_SD	control		condition=always		"{""BioSample Host"":""Homo sapiens"",""BioSample Host Disease"":""Control"",""BioSample Isolation Source"":""stomach"",""Host"":""Homo sapiens"",""Host Disease"":""Control"",""Host_Cleaned"":""homo sapiens"",""Host_Original"":""Homo sapiens"",""Isolation Source"":""stomach""}"						healthy/control		"{""_cleared_strict_fields"":[{""cleared_companion_fields"":[{""field"":""Host_Disease_SD_Detail"",""is_primary"":""false"",""previous_value"":""healthy/no disease reported""},{""field"":""Host_Disease_SD_Method"",""is_primary"":""false"",""previous_value"":""dictionary""}],""cleared_field"":""Host_Disease_SD"",""destination_outcomes"":[{""condition"":""blank_or_same"",""detail"":""existing nonblank destination preserved per merge policy; existing=healthy/control; proposed=healthy"",""evidence"":""merge_policy=set_when_blank_or_same"",""field"":""Host_Health_State_SD"",""rule_id"":""PH2A-HD-HEALTHY-NO-DISEASE"",""status"":""existing_different"",""value"":""healthy""}],""destination_status"":""removal_only"",""method"":""semantic_phase2a_canonical_apply"",""previous_value"":""healthy/no disease reported"",""reason"":""healthy/no disease reported is health state not disease"",""removal_confidence"":""high"",""rule_id"":""PH2A-HD-HEALTHY-NO-DISEASE"",""ruleset_version"":""semantic_phase2a_confirmed_rules_v2"",""source_audit_commit"":""fea41b9430bcf245ce7052b503135316a1a255a2"",""source_raw_field"":"""",""source_raw_value"":""""}]}"
SC1-HHS-HEALTHY-CONTROL-HEALTH	applied	apply-now candidate	GCA_003058865.1	SAMN08381244	Helicobacter pylori	Host_Health_State_SD	healthy/control	Host_Health_State_SD	healthy	healthy/control	condition=always		"{""BioSample Host"":""Homo sapiens"",""BioSample Host Disease"":""Control"",""BioSample Isolation Source"":""stomach"",""Host"":""Homo sapiens"",""Host Disease"":""Control"",""Host_Cleaned"":""homo sapiens"",""Host_Original"":""Homo sapiens"",""Isolation Source"":""stomach""}"						healthy/control		"{""_cleared_strict_fields"":[{""cleared_companion_fields"":[{""field"":""Host_Disease_SD_Detail"",""is_primary"":""false"",""previous_value"":""healthy/no disease reported""},{""field"":""Host_Disease_SD_Method"",""is_primary"":""false"",""previous_value"":""dictionary""}],""cleared_field"":""Host_Disease_SD"",""destination_outcomes"":[{""condition"":""blank_or_same"",""detail"":""existing nonblank destination preserved per merge policy; existing=healthy/control; proposed=healthy"",""evidence"":""merge_policy=set_when_blank_or_same"",""field"":""Host_Health_State_SD"",""rule_id"":""PH2A-HD-HEALTHY-NO-DISEASE"",""status"":""existing_different"",""value"":""healthy""}],""destination_status"":""removal_only"",""method"":""semantic_phase2a_canonical_apply"",""previous_value"":""healthy/no disease reported"",""reason"":""healthy/no disease reported is health state not disease"",""removal_confidence"":""high"",""rule_id"":""PH2A-HD-HEALTHY-NO-DISEASE"",""ruleset_version"":""semantic_phase2a_confirmed_rules_v2"",""source_audit_commit"":""fea41b9430bcf245ce7052b503135316a1a255a2"",""source_raw_field"":"""",""source_raw_value"":""""}]}"
SC1-HHS-HEALTHY-CONTROL-STUDY	applied	apply-now candidate	GCA_003058865.1	SAMN08381244	Helicobacter pylori	Host_Health_State_SD	healthy/control	Host_Study_Group_SD	control		condition=always		"{""BioSample Host"":""Homo sapiens"",""BioSample Host Disease"":""Control"",""BioSample Isolation Source"":""stomach"",""Host"":""Homo sapiens"",""Host Disease"":""Control"",""Host_Cleaned"":""homo sapiens"",""Host_Original"":""Homo sapiens"",""Isolation Source"":""stomach""}"						healthy/control		"{""_cleared_strict_fields"":[{""cleared_companion_fields"":[{""field"":""Host_Disease_SD_Detail"",""is_primary"":""false"",""previous_value"":""healthy/no disease reported""},{""field"":""Host_Disease_SD_Method"",""is_primary"":""false"",""previous_value"":""dictionary""}],""cleared_field"":""Host_Disease_SD"",""destination_outcomes"":[{""condition"":""blank_or_same"",""detail"":""existing nonblank destination preserved per merge policy; existing=healthy/control; proposed=healthy"",""evidence"":""merge_policy=set_when_blank_or_same"",""field"":""Host_Health_State_SD"",""rule_id"":""PH2A-HD-HEALTHY-NO-DISEASE"",""status"":""existing_different"",""value"":""healthy""}],""destination_status"":""removal_only"",""method"":""semantic_phase2a_canonical_apply"",""previous_value"":""healthy/no disease reported"",""reason"":""healthy/no disease reported is health state not disease"",""removal_confidence"":""high"",""rule_id"":""PH2A-HD-HEALTHY-NO-DISEASE"",""ruleset_version"":""semantic_phase2a_confirmed_rules_v2"",""source_audit_commit"":""fea41b9430bcf245ce7052b503135316a1a255a2"",""source_raw_field"":"""",""source_raw_value"":""""}]}"
SC1-HHS-HEALTHY-CONTROL-HEALTH	applied	apply-now candidate	GCA_003058885.1	SAMN08381242	Helicobacter pylori	Host_Health_State_SD	healthy/control	Host_Health_State_SD	healthy	healthy/control	condition=always		"{""BioSample Host"":""Homo sapiens"",""BioSample Host Disease"":""Control"",""BioSample Isolation Source"":""stomach"",""Host"":""Homo sapiens"",""Host Disease"":""Control"",""Host_Cleaned"":""homo sapiens"",""Host_Original"":""Homo sapiens"",""Isolation Source"":""stomach""}"						healthy/control		"{""_cleared_strict_fields"":[{""cleared_companion_fields"":[{""field"":""Host_Disease_SD_Detail"",""is_primary"":""false"",""previous_value"":""healthy/no disease reported""},{""field"":""Host_Disease_SD_Method"",""is_primary"":""false"",""previous_value"":""dictionary""}],""cleared_field"":""Host_Disease_SD"",""destination_outcomes"":[{""condition"":""blank_or_same"",""detail"":""existing nonblank destination preserved per merge policy; existing=healthy/control; proposed=healthy"",""evidence"":""merge_policy=set_when_blank_or_same"",""field"":""Host_Health_State_SD"",""rule_id"":""PH2A-HD-HEALTHY-NO-DISEASE"",""status"":""existing_different"",""value"":""healthy""}],""destination_status"":""removal_only"",""method"":""semantic_phase2a_canonical_apply"",""previous_value"":""healthy/no disease reported"",""reason"":""healthy/no disease reported is health state not disease"",""removal_confidence"":""high"",""rule_id"":""PH2A-HD-HEALTHY-NO-DISEASE"",""ruleset_version"":""semantic_phase2a_confirmed_rules_v2"",""source_audit_commit"":""fea41b9430bcf245ce7052b503135316a1a255a2"",""source_raw_field"":"""",""source_raw_value"":""""}]}"
SC1-HHS-HEALTHY-CONTROL-STUDY	applied	apply-now candidate	GCA_003058885.1	SAMN08381242	Helicobacter pylori	Host_Health_State_SD	healthy/control	Host_Study_Group_SD	control		condition=always		"{""BioSample Host"":""Homo sapiens"",""BioSample Host Disease"":""Control"",""BioSample Isolation Source"":""stomach"",""Host"":""Homo sapiens"",""Host Disease"":""Control"",""Host_Cleaned"":""homo sapiens"",""Host_Original"":""Homo sapiens"",""Isolation Source"":""stomach""}"						healthy/control		"{""_cleared_strict_fields"":[{""cleared_companion_fields"":[{""field"":""Host_Disease_SD_Detail"",""is_primary"":""false"",""previous_value"":""healthy/no disease reported""},{""field"":""Host_Disease_SD_Method"",""is_primary"":""false"",""previous_value"":""dictionary""}],""cleared_field"":""Host_Disease_SD"",""destination_outcomes"":[{""condition"":""blank_or_same"",""detail"":""existing nonblank destination preserved per merge policy; existing=healthy/control; proposed=healthy"",""evidence"":""merge_policy=set_when_blank_or_same"",""field"":""Host_Health_State_SD"",""rule_id"":""PH2A-HD-HEALTHY-NO-DISEASE"",""status"":""existing_different"",""value"":""healthy""}],""destination_status"":""removal_only"",""method"":""semantic_phase2a_canonical_apply"",""previous_value"":""healthy/no disease reported"",""reason"":""healthy/no disease reported is health state not disease"",""removal_confidence"":""high"",""rule_id"":""PH2A-HD-HEALTHY-NO-DISEASE"",""ruleset_version"":""semantic_phase2a_confirmed_rules_v2"",""source_audit_commit"":""fea41b9430bcf245ce7052b503135316a1a255a2"",""source_raw_field"":"""",""source_raw_value"":""""}]}"
SC1-HHS-HEALTHY-CONTROL-HEALTH	applied	apply-now candidate	GCA_003058965.1	SAMN08381302	Helicobacter pylori	Host_Health_State_SD	healthy/control	Host_Health_State_SD	healthy	healthy/control	condition=always		"{""BioSample Host"":""Homo sapiens"",""BioSample Host Disease"":""Control"",""BioSample Isolation Source"":""stomach"",""Host"":""Homo sapiens"",""Host Disease"":""Control"",""Host_Cleaned"":""homo sapiens"",""Host_Original"":""Homo sapiens"",""Isolation Source"":""stomach""}"						healthy/control		"{""_cleared_strict_fields"":[{""cleared_companion_fields"":[{""field"":""Host_Disease_SD_Detail"",""is_primary"":""false"",""previous_value"":""healthy/no disease reported""},{""field"":""Host_Disease_SD_Method"",""is_primary"":""false"",""previous_value"":""dictionary""}],""cleared_field"":""Host_Disease_SD"",""destination_outcomes"":[{""condition"":""blank_or_same"",""detail"":""existing nonblank destination preserved per merge policy; existing=healthy/control; proposed=healthy"",""evidence"":""merge_policy=set_when_blank_or_same"",""field"":""Host_Health_State_SD"",""rule_id"":""PH2A-HD-HEALTHY-NO-DISEASE"",""status"":""existing_different"",""value"":""healthy""}],""destination_status"":""removal_only"",""method"":""semantic_phase2a_canonical_apply"",""previous_value"":""healthy/no disease reported"",""reason"":""healthy/no disease reported is health state not disease"",""removal_confidence"":""high"",""rule_id"":""PH2A-HD-HEALTHY-NO-DISEASE"",""ruleset_version"":""semantic_phase2a_confirmed_rules_v2"",""source_audit_commit"":""fea41b9430bcf245ce7052b503135316a1a255a2"",""source_raw_field"":"""",""source_raw_value"":""""}]}"
SC1-HHS-HEALTHY-CONTROL-STUDY	applied	apply-now candidate	GCA_003058965.1	SAMN08381302	Helicobacter pylori	Host_Health_State_SD	healthy/control	Host_Study_Group_SD	control		condition=always		"{""BioSample Host"":""Homo sapiens"",""BioSample Host Disease"":""Control"",""BioSample Isolation Source"":""stomach"",""Host"":""Homo sapiens"",""Host Disease"":""Control"",""Host_Cleaned"":""homo sapiens"",""Host_Original"":""Homo sapiens"",""Isolation Source"":""stomach""}"						healthy/control		"{""_cleared_strict_fields"":[{""cleared_companion_fields"":[{""field"":""Host_Disease_SD_Detail"",""is_primary"":""false"",""previous_value"":""healthy/no disease reported""},{""field"":""Host_Disease_SD_Method"",""is_primary"":""false"",""previous_value"":""dictionary""}],""cleared_field"":""Host_Disease_SD"",""destination_outcomes"":[{""condition"":""blank_or_same"",""detail"":""existing nonblank destination preserved per merge policy; existing=healthy/control; proposed=healthy"",""evidence"":""merge_policy=set_when_blank_or_same"",""field"":""Host_Health_State_SD"",""rule_id"":""PH2A-HD-HEALTHY-NO-DISEASE"",""status"":""existing_different"",""value"":""healthy""}],""destination_status"":""removal_only"",""method"":""semantic_phase2a_canonical_apply"",""previous_value"":""healthy/no disease reported"",""reason"":""healthy/no disease reported is health state not disease"",""removal_confidence"":""high"",""rule_id"":""PH2A-HD-HEALTHY-NO-DISEASE"",""ruleset_version"":""semantic_phase2a_confirmed_rules_v2"",""source_audit_commit"":""fea41b9430bcf245ce7052b503135316a1a255a2"",""source_raw_field"":"""",""source_raw_value"":""""}]}"
SC1-HHS-HEALTHY-CONTROL-HEALTH	applied	apply-now candidate	GCA_003058985.1	SAMN08381303	Helicobacter pylori	Host_Health_State_SD	healthy/control	Host_Health_State_SD	healthy	healthy/control	condition=always		"{""BioSample Host"":""Homo sapiens"",""BioSample Host Disease"":""Control"",""BioSample Isolation Source"":""stomach"",""Host"":""Homo sapiens"",""Host Disease"":""Control"",""Host_Cleaned"":""homo sapiens"",""Host_Original"":""Homo sapiens"",""Isolation Source"":""stomach""}"						healthy/control		"{""_cleared_strict_fields"":[{""cleared_companion_fields"":[{""field"":""Host_Disease_SD_Detail"",""is_primary"":""false"",""previous_value"":""healthy/no disease reported""},{""field"":""Host_Disease_SD_Method"",""is_primary"":""false"",""previous_value"":""dictionary""}],""cleared_field"":""Host_Disease_SD"",""destination_outcomes"":[{""condition"":""blank_or_same"",""detail"":""existing nonblank destination preserved per merge policy; existing=healthy/control; proposed=healthy"",""evidence"":""merge_policy=set_when_blank_or_same"",""field"":""Host_Health_State_SD"",""rule_id"":""PH2A-HD-HEALTHY-NO-DISEASE"",""status"":""existing_different"",""value"":""healthy""}],""destination_status"":""removal_only"",""method"":""semantic_phase2a_canonical_apply"",""previous_value"":""healthy/no disease reported"",""reason"":""healthy/no disease reported is health state not disease"",""removal_confidence"":""high"",""rule_id"":""PH2A-HD-HEALTHY-NO-DISEASE"",""ruleset_version"":""semantic_phase2a_confirmed_rules_v2"",""source_audit_commit"":""fea41b9430bcf245ce7052b503135316a1a255a2"",""source_raw_field"":"""",""source_raw_value"":""""}]}"
